8000 3
-0.249673 0.873704 -0.417498
0.239322 0.871644 0.427741
0.051056 -0.701827 -0.710516
0.094975 -0.887745 -0.450433
-0.695629 -0.255512 -0.671427
-0.347313 0.937742 0.003745
-0.342200 -0.908791 -0.238743
-0.533739 0.377750 0.756590
0.786018 -0.612248 -0.085607
0.816408 0.277712 -0.506315
0.014484 0.681856 0.731343
0.027536 0.925445 0.377880
0.315238 0.831156 -0.458045
0.367488 0.928778 -0.048201
-0.246734 -0.687202 -0.683283
-0.978403 0.016347 0.206057
-0.446491 -0.760376 0.471671
-0.751746 0.659372 0.010323
0.910047 -0.208149 0.358453
0.941979 0.011922 0.335461
0.702774 0.085264 0.706285
-0.521072 0.049678 -0.852066
0.453095 -0.182829 0.872513
-0.047667 0.956509 0.287781
-0.143731 0.818235 -0.556626
-0.498292 -0.167489 0.850678
-0.767037 -0.500539 -0.401393
-0.731726 0.592222 0.337417
0.577278 0.220523 0.786206
0.088429 0.463956 -0.881434
-0.697315 -0.145054 0.701934
0.850451 -0.096399 -0.517147
-0.999191 0.016024 0.036876
0.167721 0.770446 0.615047
-0.599781 0.177506 0.780227
0.960605 0.229728 0.156406
-0.252485 -0.916402 -0.310579
0.947413 -0.294770 -0.124573
-0.039618 0.300740 -0.952883
-0.675214 -0.698571 -0.236821
-0.037407 -0.494442 0.868405
-0.671489 0.463385 0.578253
0.396407 0.099004 0.912721
0.696852 0.399316 -0.595771
-0.272447 -0.059587 0.960324
0.398152 0.237486 -0.886045
0.182157 0.174757 -0.967615
-0.859750 0.353565 0.368540
-0.831113 0.441996 -0.337477
-0.620972 0.782932 -0.037579
-0.933639 0.113329 0.339815
-0.602436 0.670826 0.432508
-0.272331 -0.419070 0.866150
0.587387 -0.352029 0.728733
0.457624 -0.863064 -0.213775
-0.333513 -0.940762 -0.061123
0.683319 0.522003 0.510477
0.265470 -0.051787 0.962727
0.690180 -0.557177 -0.461741
0.023876 0.938583 -0.344226
0.058596 -0.182159 -0.981521
-0.738355 -0.532902 0.413338
0.322217 0.598517 -0.733453
-0.380475 -0.125167 -0.916281
-0.739889 -0.667971 0.079864
0.193933 0.944915 0.263676
-0.791226 0.334393 -0.511998
0.507443 0.650373 -0.565257
0.691346 0.148422 0.707115
0.198042 -0.317082 0.927490
0.667390 -0.645222 -0.371859
-0.911784 -0.405872 -0.062588
0.005464 -0.040153 0.999179
-0.369744 -0.034586 -0.928490
-0.096605 0.615266 0.782378
-0.093264 -0.988786 0.116636
-0.447609 -0.122285 -0.885829
-0.126296 0.205722 0.970427
0.130622 -0.678935 -0.722486
0.172010 -0.017800 -0.984934
-0.390609 -0.176879 0.903404
0.614933 0.593916 -0.518769
0.497706 -0.693438 -0.520992
0.403984 0.760718 0.508041
0.850531 0.396330 0.345716
-0.837298 -0.234958 0.493687
-0.456598 0.109275 0.882937
0.238722 0.091069 0.966808
-0.804656 -0.113455 -0.582801
0.173807 -0.914876 -0.364408
-0.683914 0.727122 -0.059619
0.716722 -0.201173 0.667711
-0.764300 0.604041 0.225789
0.081466 -0.984685 0.154142
0.751431 0.469459 0.463638
-0.011972 -0.998321 -0.056680
0.186978 -0.979987 -0.068302
-0.735830 -0.670860 -0.092203
0.346088 0.768014 0.538867
-0.396073 -0.810712 0.431130
-0.530673 -0.047705 -0.846233
-0.013816 -0.847699 0.530298
-0.953690 -0.161227 0.253933
-0.335820 -0.081428 0.938400
-0.410652 0.871041 -0.269540
0.574057 0.438304 0.691627
-0.217605 0.825990 -0.519989
-0.896890 0.104477 0.429737
-0.981994 -0.175584 -0.069696
0.207350 -0.641155 0.738868
0.442762 0.822662 0.356635
0.723665 -0.239547 -0.647245
-0.928138 0.363422 -0.080523
0.520515 0.849938 0.081665
-0.334225 0.406653 0.850251
-0.263945 -0.253409 0.930654
-0.921230 0.343409 -0.182769
-0.922715 -0.317945 0.217966
0.382691 0.696363 0.607145
0.191905 -0.973248 0.126334
0.318819 0.929224 -0.186807
-0.897747 0.426092 0.111787
0.939345 0.084919 -0.332295
-0.499420 -0.375280 0.780861
-0.261943 0.421838 -0.868008
-0.474805 0.853686 0.213963
-0.582560 -0.752749 0.306583
0.530368 -0.847767 -0.000291
-0.789175 -0.598008 0.139961
0.059772 -0.861006 -0.505070
-0.775807 0.296022 0.557220
-0.178521 0.945630 0.271871
0.126476 -0.073327 0.989256
-0.735852 0.662462 0.140233
-0.576215 -0.607299 -0.546959
0.133474 0.965444 -0.223835
-0.677412 -0.090262 -0.730045
-0.094263 0.138879 -0.985813
-0.175704 -0.938340 0.297734
-0.109644 -0.876284 0.469154
-0.715034 0.604808 -0.350620
-0.030508 -0.155029 0.987439
-0.194709 0.978748 -0.064356
-0.788519 -0.298553 0.537684
-0.257560 0.136735 0.956539
0.815861 -0.320301 0.481434
0.717373 0.621682 -0.314462
-0.055628 0.784277 -0.617912
0.766347 -0.271502 0.582237
-0.027449 0.456263 0.889421
0.319924 -0.394862 0.861239
0.785229 0.605886 -0.127738
-0.721114 -0.524462 -0.452698
0.091157 0.867619 0.488803
0.819366 -0.297930 -0.489772
-0.366107 -0.921591 -0.128982
-0.033531 0.898947 -0.436772
-0.013076 -0.749512 -0.661861
0.831658 0.491094 -0.259174
-0.558053 0.519086 -0.647400
-0.703183 -0.686462 0.185213
0.054615 0.484451 0.873112
0.314836 0.574974 0.755171
-0.931553 0.088671 -0.352627
0.741855 -0.123116 0.659162
0.458931 -0.836686 -0.298894
0.956276 0.258145 -0.137471
-0.236482 -0.611795 -0.754839
-0.509469 -0.713615 0.480828
-0.138037 0.586643 -0.797995
0.636231 0.439161 -0.634309
0.939570 0.221614 0.260950
-0.986193 0.086719 -0.141081
0.771668 -0.346407 0.533413
-0.809688 -0.577387 -0.105023
0.367202 -0.555089 -0.746350
0.503003 -0.854609 -0.128964
0.658694 0.182330 -0.729985
0.949862 -0.177041 0.257719
-0.602751 -0.054919 -0.796037
0.877003 -0.423810 0.226384
-0.153043 0.842750 0.516091
-0.889623 -0.150455 0.431201
-0.935841 -0.093180 0.339881
0.671746 0.737134 -0.073421
-0.061667 -0.935272 0.348516
0.486595 0.443588 -0.752632
0.602352 -0.494110 0.626918
-0.261527 -0.822198 -0.505563
0.452362 0.177517 -0.873989
-0.103133 -0.994662 0.003331
-0.484310 -0.693648 -0.533194
0.814565 0.030093 0.579291
-0.822231 -0.453450 -0.343977
-0.791283 0.593638 -0.146511
0.316375 -0.669506 0.672063
-0.124843 -0.716926 -0.685880
0.269228 -0.462488 0.844761
0.127425 -0.210598 -0.969232
-0.759155 0.074814 -0.646596
0.575452 0.076057 -0.814291
-0.993829 0.098237 -0.051516
-0.393907 -0.540310 0.743574
0.091668 0.828725 0.552097
-0.243494 0.906204 0.345694
0.125113 0.619236 0.775173
-0.515035 -0.045733 0.855948
0.398971 0.795480 -0.456108
-0.808992 0.171591 0.562217
0.705343 -0.439385 -0.556266
0.690804 0.718137 0.084078
-0.302142 0.468570 0.830152
0.362839 -0.717147 -0.595020
-0.880053 0.321278 -0.349696
0.835420 -0.498087 0.232342
0.928705 -0.369176 -0.034868
-0.176671 -0.311721 -0.933604
0.397435 -0.271502 -0.876546
-0.199808 -0.911101 -0.360516
0.523256 0.850521 -0.053079
0.988951 0.078998 0.125443
-0.933658 0.020971 0.357552
-0.284529 0.862243 0.419023
-0.915260 -0.056679 0.398858
0.119415 0.090618 -0.988700
0.199450 -0.806732 -0.556241
-0.887616 0.037830 0.459029
-0.426485 -0.015092 -0.904369
-0.757102 0.504410 -0.415172
0.739318 0.669969 0.067458
0.562206 0.768583 -0.305293
-0.213207 -0.889325 0.404529
0.036632 0.729094 -0.683433
-0.197911 -0.349930 0.915631
0.935038 -0.329066 0.131984
-0.711701 -0.360983 0.602638
0.381009 -0.290970 0.877593
-0.568512 0.332369 -0.752546
0.776932 -0.150089 -0.611432
-0.006199 -0.490441 -0.871452
0.675486 0.066152 -0.734400
0.986052 0.162300 0.036880
0.533665 -0.115676 -0.837747
0.583351 -0.177794 0.792522
0.614373 -0.787375 0.050854
-0.318168 -0.598354 0.735352
0.158052 -0.874452 -0.458643
-0.408648 0.907322 -0.098865
-0.527421 0.775385 0.347282
0.852762 0.322452 0.410879
0.654644 0.510897 -0.557158
-0.924451 0.178397 0.336993
-0.615215 0.775450 -0.142085
0.872035 0.486521 -0.053409
-0.660881 0.081236 0.746081
-0.181550 -0.507946 -0.842040
-0.312352 0.912796 -0.263135
-0.177071 -0.157327 -0.971542
-0.709292 0.412378 -0.571707
-0.997927 -0.045869 0.045132
0.793384 0.072827 -0.604349
0.938717 0.110738 0.326415
0.101605 0.367302 -0.924535
-0.580519 0.344245 0.737898
0.667970 -0.175402 -0.723222
0.727924 0.333818 0.598909
-0.478189 -0.800013 0.362374
-0.157423 0.363665 0.918132
0.945632 -0.246464 0.212217
-0.244370 -0.799552 0.548635
-0.853197 -0.135040 0.503805
-0.310787 -0.509966 0.802088
0.931632 0.337141 0.135635
-0.451125 0.152739 -0.879294
-0.872599 -0.019580 -0.488044
0.414314 -0.633781 -0.653197
0.751524 0.177581 0.635356
0.739477 -0.170984 -0.651106
0.283018 -0.956148 0.075381
-0.800748 -0.575736 -0.165318
-0.522031 0.270826 0.808787
0.313472 -0.792274 -0.523486
-0.301110 0.380136 -0.874546
-0.573949 -0.772664 -0.271243
0.462754 -0.886022 -0.028703
-0.331659 0.923514 -0.192677
-0.049682 0.934334 0.352920
0.535846 -0.611488 0.582195
-0.433250 -0.869642 0.236680
0.814079 0.366287 0.450678
0.645512 0.115382 -0.754985
0.017141 -0.583656 0.811820
0.472683 0.720066 -0.508011
0.481576 -0.269552 -0.833922
-0.611261 -0.640897 0.464339
-0.423861 -0.525630 -0.737601
-0.100681 0.006272 0.994899
-0.041426 0.993508 0.105957
0.980985 0.106091 -0.162524
-0.955423 -0.269304 0.121006
0.153212 0.291829 -0.944119
-0.094668 0.876329 -0.472319
-0.207302 -0.249588 -0.945903
0.757447 0.647010 -0.087477
0.185397 -0.517532 0.835337
-0.388235 0.803476 0.451332
-0.372560 -0.804108 -0.463259
0.120076 0.702776 0.701204
-0.032515 -0.660628 0.750009
0.517847 -0.808752 0.278846
-0.422078 -0.333758 0.842885
0.292914 -0.342052 -0.892862
0.686141 -0.695495 -0.213301
0.887225 -0.435906 -0.151056
0.448353 -0.285335 0.847091
0.522703 0.770859 0.364084
0.656877 -0.060026 0.751605
-0.012373 0.259305 0.965716
-0.621291 0.092622 -0.778087
-0.718379 -0.637589 0.278231
-0.138525 0.930368 0.339450
-0.955795 0.294019 0.003082
0.290992 0.530984 0.795851
-0.743882 -0.620135 -0.249142
0.388802 0.433818 -0.812795
0.171513 0.267928 0.948050
0.075069 -0.176375 0.981456
0.353624 0.837790 0.416002
-0.358645 0.338909 -0.869779
-0.352337 0.760013 0.546112
0.710278 0.569520 0.413704
-0.702471 0.264707 -0.660655
0.791305 -0.093963 0.604159
0.626196 -0.668820 0.400698
0.814068 -0.152108 0.560497
0.617069 -0.736554 -0.276972
-0.807599 0.352644 0.472680
-0.044389 0.838949 0.542397
0.249160 -0.813532 0.525438
0.963339 -0.042525 0.264895
-0.136126 -0.978287 0.156284
-0.716256 0.371975 0.590434
-0.698782 -0.633136 -0.332931
0.396367 0.752093 -0.526544
-0.737647 -0.655993 -0.159842
0.467683 -0.750945 0.466212
-0.033824 -0.990782 0.131177
-0.069863 -0.204819 -0.976303
0.877297 -0.015841 -0.479686
0.726686 -0.665387 -0.170841
0.682153 0.384261 0.622101
-0.053230 -0.945434 -0.321437
0.190654 -0.830119 0.523978
-0.549067 -0.236674 -0.801568
0.588999 -0.792821 -0.156571
0.745910 0.589505 0.310004
0.609907 -0.104567 -0.785544
-0.610377 -0.286146 -0.738620
-0.624245 -0.525886 -0.577722
0.079535 -0.559316 0.825130
-0.287556 -0.751133 -0.594232
0.640685 0.643074 -0.419499
0.505536 0.852872 -0.130548
-0.029921 0.156434 0.987235
0.838656 -0.528996 0.129693
-0.386161 0.520198 -0.761757
0.952452 0.295386 0.074710
-0.519788 -0.328419 -0.788645
-0.524837 -0.766403 -0.370368
-0.430684 -0.885973 -0.171939
-0.258314 0.377751 0.889144
0.349057 0.631531 -0.692336
-0.532690 0.632703 -0.562075
0.244497 -0.065978 -0.967403
0.558188 0.109120 0.822508
-0.658355 -0.739364 -0.141104
-0.634333 0.772504 0.029298
-0.567076 0.654011 -0.500694
0.300786 0.796549 -0.524440
-0.803711 0.148661 -0.576150
0.385934 -0.377144 0.841913
0.909417 -0.152677 0.386848
-0.590884 0.047912 -0.805333
0.115787 -0.431529 -0.894637
-0.173507 -0.720035 0.671896
-0.023868 0.070619 -0.997218
-0.865075 -0.265518 -0.425613
0.712093 0.238407 -0.660369
0.488111 -0.025041 0.872422
-0.431913 0.843530 0.319232
-0.180311 -0.289308 0.940100
0.491506 0.745621 0.449967
0.018120 0.977921 0.208190
0.027970 0.247088 -0.968589
0.896332 0.225625 -0.381683
0.232292 -0.165587 -0.958447
0.820019 -0.071225 -0.567887
0.401244 -0.903823 0.148684
-0.890403 -0.233534 -0.390698
-0.675431 0.026810 0.736935
-0.483496 0.501721 -0.717292
-0.797098 0.280093 -0.534960
0.772527 -0.255853 -0.581156
0.371811 -0.924329 -0.085859
0.887288 -0.309781 0.341694
0.899366 0.275443 0.339517
-0.514315 0.552547 0.655876
0.871025 0.488327 0.053402
-0.144087 0.662447 -0.735121
-0.806171 -0.205204 -0.554959
0.075700 0.755486 0.650777
-0.607553 -0.762367 -0.222882
-0.982945 0.181714 0.028258
0.533170 -0.726969 0.432719
-0.278986 0.664028 0.693710
-0.244260 0.525483 -0.814988
-0.322193 -0.586237 -0.743315
0.259514 0.760090 -0.595749
-0.956129 -0.202166 0.212003
-0.678032 -0.322033 -0.660733
-0.328066 0.049639 -0.943350
-0.617882 0.090447 0.781052
0.472139 0.764666 -0.438602
-0.930629 -0.270086 0.246946
0.155599 -0.243838 0.957252
0.102210 0.873719 -0.475571
-0.031181 0.999495 0.006197
0.020755 0.664640 -0.746875
0.214024 -0.423069 0.880458
-0.422726 -0.010219 0.906200
-0.473887 0.774607 -0.418826
0.542261 -0.758215 -0.362026
0.953747 -0.291647 -0.072862
-0.996306 0.079229 0.033137
0.226755 -0.616009 -0.754397
0.535888 0.009393 0.844237
-0.752740 0.484436 0.445762
-0.184862 0.045407 0.981715
0.563999 0.706201 -0.428002
-0.433356 0.561485 -0.704938
-0.816998 -0.032665 0.575714
0.419686 0.906193 0.051745
-0.684898 -0.616701 0.388065
0.036044 0.983789 -0.175669
-0.423625 0.905496 -0.024882
-0.956318 0.239039 -0.168274
-0.641595 -0.675672 0.363076
-0.152724 0.735706 0.659858
0.702550 -0.643489 0.303885
0.842383 0.287261 -0.455929
0.079285 0.958165 0.275017
-0.897033 0.354721 0.263638
-0.859536 0.208243 0.466725
-0.181825 0.658964 0.729867
0.346551 -0.685938 -0.639837
0.669650 -0.190607 0.717800
0.422440 0.879233 -0.220215
-0.525472 0.101192 0.844772
-0.930749 0.024488 -0.364839
-0.456388 0.839768 -0.294107
0.886240 -0.076100 0.456933
0.109187 -0.920656 0.374795
-0.151066 0.975986 -0.156944
0.765497 -0.431924 0.476924
0.188732 -0.068771 -0.979618
0.549895 0.823461 0.139745
0.734792 -0.660689 0.153527
0.749269 -0.612488 -0.251900
0.033366 -0.951229 -0.306675
0.390904 -0.864059 -0.317168
0.179202 0.182703 0.966699
0.604514 0.001062 -0.796594
-0.663219 0.594664 -0.454440
0.462192 -0.346582 -0.816247
-0.078375 -0.809569 -0.581769
0.084452 -0.989629 -0.116198
-0.820378 -0.058549 -0.568817
0.626710 0.497300 0.599940
0.358027 0.369633 -0.857431
-0.658156 0.360499 -0.660963
0.999410 -0.013683 -0.031494
-0.341987 -0.285778 -0.895196
0.790011 -0.579345 0.200604
0.254505 0.961733 -0.101471
0.996311 -0.076339 0.039198
0.731769 -0.024377 0.681117
-0.286752 0.957786 0.020499
-0.584464 0.428187 -0.689244
-0.124322 0.992104 0.016524
-0.527782 -0.132296 -0.839014
0.136307 -0.488992 0.861572
0.506107 -0.512579 0.693627
-0.578418 0.499504 0.644925
-0.863458 -0.232838 0.447467
0.243215 -0.866772 0.435376
0.616929 -0.632073 0.468915
-0.245887 -0.501344 0.829575
0.926094 -0.289724 0.241680
0.816946 -0.520683 -0.247970
0.993684 0.098637 -0.053511
-0.078982 -0.018409 -0.996706
-0.103103 -0.934774 -0.339953
-0.445161 0.753354 0.484035
-0.392401 0.238166 -0.888425
0.601292 -0.799026 -0.002214
0.621911 0.054881 0.781162
0.045826 0.813023 0.580426
0.600475 -0.406115 0.688840
-0.289863 0.582854 0.759118
0.924767 0.255746 -0.281779
-0.600669 -0.726253 -0.334295
0.343443 0.091133 0.934742
-0.625618 0.601448 -0.496852
0.844418 0.118406 0.522435
-0.462099 0.476243 0.748102
-0.039455 0.838283 -0.543805
0.705638 0.626905 0.330250
0.023042 -0.797232 -0.603233
-0.094642 0.501581 -0.859918
-0.442459 0.884971 0.145105
-0.196174 0.356166 -0.913598
0.337808 0.031125 0.940700
-0.525597 -0.849677 -0.042399
-0.432033 -0.819913 -0.375620
-0.022887 -0.145675 -0.989068
-0.387339 -0.893358 0.227771
0.179374 -0.947842 0.263479
-0.326877 0.938722 -0.109330
-0.315658 -0.941956 0.114359
0.285776 -0.289672 0.913467
-0.020349 -0.345174 0.938318
-0.181192 0.007154 -0.983422
0.433608 0.607582 -0.665453
-0.726301 0.361796 -0.584457
0.245808 -0.954881 -0.166673
-0.821226 -0.399916 -0.407007
-0.098319 0.109347 0.989129
0.076946 -0.716504 0.693326
-0.389705 -0.703991 -0.593740
-0.132588 0.914568 -0.382081
-0.559296 0.614510 0.556386
-0.863141 0.304219 0.403036
-0.978569 -0.163742 0.124867
0.273445 -0.906006 -0.323082
-0.062515 0.555407 0.829225
-0.497686 0.866897 -0.028239
0.431364 0.005124 0.902163
0.381334 0.867967 0.318147
0.983951 -0.074748 0.162028
-0.331901 0.897870 0.289260
0.564051 0.825424 -0.022833
-0.808326 -0.586306 0.053418
0.652647 -0.421040 -0.629903
-0.695678 0.692348 -0.191536
0.354517 -0.176099 -0.918318
-0.904251 0.393671 0.165390
-0.716437 0.510052 0.475987
-0.801539 0.503663 0.322273
-0.247359 0.777919 -0.577629
-0.499797 -0.847446 -0.178992
-0.217677 -0.473686 -0.853369
-0.370952 -0.010431 0.928594
0.105288 -0.023829 -0.994156
-0.438675 -0.855585 -0.274843
-0.015014 -0.912883 -0.407946
0.800446 0.502409 0.326913
-0.637774 0.193896 -0.745419
-0.068831 0.951667 -0.299320
0.991982 -0.125335 -0.016190
-0.065368 0.191802 -0.979254
-0.891109 0.088754 -0.445024
-0.489461 -0.493852 -0.718705
-0.334227 0.164264 0.928068
0.760314 -0.519793 0.389534
-0.771566 -0.110577 0.626466
0.709073 -0.100727 0.697903
-0.371649 -0.441420 -0.816716
-0.184024 -0.982165 0.038559
-0.758972 -0.388068 0.522843
0.173501 0.713564 -0.678766
-0.277730 0.661883 -0.696259
-0.298284 -0.785365 0.542429
0.871466 -0.253321 0.419971
0.452907 0.195945 0.869759
-0.835284 0.309222 0.454623
0.886006 0.105295 -0.451559
-0.539133 0.823225 0.177866
-0.952078 0.292959 -0.087879
-0.601428 -0.005855 0.798906
0.194495 0.830605 0.521792
-0.260025 -0.338854 -0.904193
-0.759914 -0.551634 -0.343846
-0.736155 -0.676117 0.030681
0.034349 -0.998087 0.051405
-0.315158 -0.532501 -0.785569
0.276650 0.614989 0.738413
-0.273582 -0.680748 0.679511
0.422439 -0.861609 0.281381
0.696314 -0.573668 0.431337
0.305471 -0.662239 -0.684198
-0.965129 0.150748 -0.214011
0.817603 -0.249525 0.518905
0.675934 0.047656 0.735420
0.176388 -0.159637 -0.971289
-0.973309 0.219720 0.066271
0.316079 0.947567 0.047022
-0.937139 -0.314985 0.150185
0.316099 0.657519 0.683923
-0.236787 -0.902696 0.359265
-0.841319 0.367219 -0.396652
-0.038202 0.983466 0.177020
-0.871153 -0.423998 -0.247626
-0.756705 0.626773 -0.185885
0.912983 -0.253566 0.319634
-0.319206 0.774014 -0.546818
0.712133 -0.075775 -0.697943
-0.236071 -0.952976 0.190021
-0.118400 -0.208449 0.970840
-0.114833 -0.971916 0.205409
0.647968 -0.535839 0.541308
-0.866793 -0.394646 -0.304834
0.550932 0.772050 0.316879
0.553060 -0.600843 -0.577158
-0.127158 -0.123664 -0.984143
-0.684298 0.590047 0.428464
-0.488038 0.753007 0.441361
0.894324 0.137368 0.425810
0.615476 0.698888 0.364343
-0.382768 0.639181 -0.667035
-0.721775 0.021292 0.691800
-0.887899 -0.264474 0.376415
-0.914810 -0.217444 0.340354
-0.296079 0.923899 0.242381
0.198562 0.949307 -0.243698
0.691648 0.572866 -0.439827
0.140281 0.907142 -0.396755
-0.326054 -0.879795 -0.345903
0.270659 -0.824865 -0.496328
0.764204 0.346699 -0.543868
0.082197 -0.643436 0.761074
-0.707638 -0.394150 -0.586425
0.801344 -0.382231 -0.460161
0.308687 0.807424 0.502770
-0.161520 -0.842459 -0.513979
-0.404893 -0.852281 0.331178
0.346923 -0.037132 -0.937158
0.746284 0.530936 0.401455
-0.108906 -0.304764 -0.946181
-0.805969 -0.100422 0.583377
0.837894 0.177036 -0.516325
-0.619919 -0.178227 -0.764157
-0.325485 -0.731548 0.599080
-0.899693 0.424360 -0.102330
0.843356 -0.191398 -0.502113
-0.985775 -0.105295 -0.130998
0.119999 0.814222 -0.568017
-0.123752 0.793121 -0.596360
-0.731223 0.209219 0.649261
-0.692621 -0.586887 -0.419333
-0.463391 -0.051112 -0.884679
0.986799 -0.130353 0.096106
0.843607 0.514715 -0.152958
0.501598 0.353337 -0.789653
-0.146305 -0.647082 -0.748251
0.059818 0.983922 0.168283
0.596157 -0.741704 0.307363
-0.365599 0.436088 -0.822293
0.790083 0.067872 0.609231
-0.063506 -0.738748 0.670983
-0.459440 -0.430657 -0.776820
-0.113126 0.991679 -0.061446
0.067188 0.051506 0.996410
-0.821602 0.026644 -0.569438
-0.041891 -0.953938 0.297065
-0.381384 0.138168 -0.914033
-0.143755 0.236783 -0.960868
0.181234 0.021104 0.983214
-0.060170 -0.685669 -0.725422
0.378638 0.060263 -0.923581
-0.261765 -0.221865 -0.939284
0.383132 -0.917921 0.103108
-0.542427 0.775529 -0.322998
-0.133837 -0.505781 0.852216
-0.608357 0.564459 -0.557932
-0.837250 0.543221 -0.062635
0.162834 0.334699 0.928150
0.398286 -0.085219 0.913294
0.703385 -0.355123 -0.615741
-0.683721 -0.504236 0.527515
-0.865067 0.453079 0.215357
0.675691 -0.728279 0.114245
-0.511153 0.010677 0.859423
0.233875 0.646018 -0.726610
-0.108293 0.988948 0.101262
-0.767788 0.637354 0.065437
-0.995967 -0.079470 -0.041652
0.033500 -0.998993 -0.029846
-0.683131 -0.553834 0.476025
0.703919 0.334016 -0.626842
0.558151 -0.286505 0.778705
-0.821631 -0.155161 -0.548496
0.025016 0.590769 0.806453
0.606241 0.792998 0.060215
-0.196140 0.971614 -0.132273
0.072047 0.758988 -0.647106
-0.529863 0.190283 0.826461
0.198384 -0.969107 -0.146545
-0.312154 -0.879436 0.359379
-0.342459 -0.791441 0.506303
0.982492 -0.183780 0.030563
-0.830428 -0.516832 0.208027
0.094111 -0.834283 -0.543245
-0.788602 -0.202997 0.580431
0.075209 -0.873290 0.481361
0.759685 0.562031 -0.327108
0.618171 -0.026561 0.785595
-0.607581 0.361291 -0.707329
0.071559 0.029779 -0.996992
-0.182395 -0.797949 -0.574464
-0.027475 0.740321 -0.671692
-0.460881 -0.289338 -0.838971
0.351595 0.205588 -0.913299
-0.649256 -0.218027 0.728650
0.522006 -0.131861 0.842687
-0.990404 0.121529 0.065801
-0.791415 -0.487963 0.368178
0.468271 0.076978 -0.880226
-0.476168 -0.876974 0.064662
0.980716 0.000176 0.195438
-0.442104 0.895494 0.051318
-0.990777 -0.056027 0.123376
0.066628 -0.395519 0.916038
0.211773 0.480167 0.851230
-0.130352 -0.990395 0.046111
-0.768714 -0.563424 0.302709
0.339566 -0.783771 0.519999
-0.417857 -0.609924 0.673341
0.308330 -0.943467 0.121665
-0.832491 0.325965 -0.448001
0.593946 0.634641 -0.494428
-0.175945 -0.750410 -0.637125
-0.271444 -0.052081 -0.961044
-0.472561 0.684956 0.554546
0.707659 0.706021 -0.027448
-0.662371 0.280048 0.694865
-0.665261 -0.716156 0.211065
0.158268 -0.110454 -0.981199
-0.998526 0.012340 -0.052858
0.893780 0.430792 0.124805
-0.155383 0.523220 0.837912
-0.834294 -0.321888 -0.447595
-0.966446 0.066590 -0.248088
0.869501 0.460426 -0.178816
0.039953 -0.977309 -0.208014
-0.589659 -0.693347 -0.414212
-0.476708 -0.570707 -0.668612
-0.479385 0.677969 -0.557269
-0.950599 -0.001633 0.310417
0.159207 0.973291 0.165403
0.372215 -0.707389 0.600880
-0.962484 0.107163 0.249279
0.720803 0.681297 -0.127588
0.444416 0.894155 -0.054606
0.432920 0.865636 0.251506
0.330620 0.856459 -0.396445
-0.087401 0.850557 -0.518569
0.872437 -0.477297 -0.105077
-0.657772 0.739239 -0.144434
0.557929 0.597073 -0.576385
0.810857 0.426290 -0.400984
-0.198941 0.723621 -0.660905
-0.621121 -0.006203 -0.783690
-0.261136 0.066216 0.963028
-0.098253 0.327890 -0.939593
-0.689318 -0.701525 -0.180841
-0.569883 0.792784 0.216165
0.560707 -0.325648 -0.761289
0.450812 0.880469 0.146774
0.405008 -0.882851 0.237787
0.548023 0.630298 0.549905
-0.924418 -0.355661 -0.137686
0.969480 -0.139186 0.201831
0.117661 -0.991738 0.051113
-0.179269 -0.447485 0.876139
-0.196079 -0.951588 0.236713
-0.231194 -0.448047 0.863599
0.282449 0.446413 -0.849081
-0.862554 0.030500 0.505044
0.262994 0.964576 -0.020659
0.121529 0.651275 -0.749047
0.375317 0.900897 0.217996
0.601159 -0.573491 -0.556522
-0.377328 0.907013 -0.186953
0.363229 -0.799691 -0.478078
0.399575 0.902982 -0.157995
-0.117421 -0.969020 -0.217285
-0.153443 0.966049 -0.207860
0.784815 -0.098990 -0.611773
0.249587 0.262798 0.932011
-0.951494 -0.054050 0.302882
-0.791021 -0.004307 0.611774
-0.618658 0.408414 0.671163
-0.416573 0.736717 -0.532649
-0.850660 0.036492 -0.524448
-0.075523 -0.578402 -0.812248
0.042601 -0.917085 -0.396410
-0.092333 0.704293 0.703879
0.656777 -0.750167 -0.076769
-0.549922 -0.636333 0.540987
-0.096618 -0.510926 -0.854178
-0.150876 -0.947418 -0.282197
-0.786171 0.379109 -0.488069
0.327282 -0.532578 0.780543
-0.289155 0.500580 -0.815971
0.312025 -0.750213 0.582941
-0.636302 -0.234688 -0.734875
0.241711 -0.600109 0.762525
-0.261002 -0.957219 -0.124942
-0.864289 -0.104797 -0.491957
0.023172 -0.077467 -0.996726
0.538384 0.209374 0.816275
-0.060368 -0.867974 -0.492926
0.336208 0.295209 -0.894324
0.882198 0.041871 0.469014
-0.979436 -0.200343 -0.023819
-0.723605 -0.590646 -0.357116
0.465370 -0.598452 0.652140
0.711023 -0.146523 -0.687734
-0.653406 -0.612160 -0.445332
-0.104034 -0.302437 0.947475
-0.722403 0.112329 0.682287
0.956426 0.111645 -0.269785
-0.044327 0.768849 0.637892
0.971896 -0.233738 -0.028018
-0.753903 -0.072558 -0.652967
0.622782 0.736564 0.263850
0.553963 -0.654157 -0.514979
0.798137 0.012984 -0.602336
-0.859068 0.492102 0.140847
-0.211245 0.683560 -0.698657
-0.505613 -0.851451 0.139236
0.123016 0.992404 0.000972
0.710424 0.670968 -0.212369
-0.231646 -0.732666 -0.639954
0.534167 0.534181 -0.655222
0.648964 0.551230 -0.524395
